dissuading	disuasorio	0
partial	parcial	5
drug trafficking	narcotráfico	5
unemployment rate	tasa de paro	3
discordant	desunido	0
gm	gramo	0
military headquarters	comandancia	0
folkloric	folclórico	5
assembled	ensamblado	0
energy industry	sector energético	5
stereoisomer	estereoisómero	5
grenadier	granadero	5
crater	cráter	5
national assistance	beneficio complementario	0
valuator	estimador	0
idealist	idealista	4
liquid asset	liquidez	0
care delivery	asistencia sanitaria	0
absolute pressure	presión absoluta	0
congest	atascar	0
neurological disease	enfermedad neurológica	0
administrative body	órgano de administración	5
refectory	refectorio	1
tax haven	paraíso fiscal	5
point of reference	referente	0
crustacean	crustáceo	5
polyol	polialcohol	3
reemerge	reaparecer	0
carnivore	fiera	0
urologist	urólogo	4
artificiality	afectación	0
cabling	cableado	5
feeling	sensación	0
denouncement	denuncia	0
crop	pelar	0
fold	pliegue	0
enfeeble	debilitar	0
make up	maquillar	0
takeoff	despegue	5
beat up	golpear	0
bacteria	bacteria	5
auspices	patrocinio	0
agro-industrial	agroindustrial	5
advantageous	expediente	0
ecumenism	ecumenismo	5
ascertainable	verificable	0
central nervous system	sistema nervioso central	5
colonialist	colonialista	5
jurist	juez	0
dry up	agostar	0
multitude	concurso	0
monetary fund	fondos	0
environmental science	ciencia del medio ambiente	5
statehood	libertad	0
square mile	milla cuadrada	4
ulceration	úlcera	3
busy	afanar	0
prayer book	libro de oraciones	4
insurance agent	agente de seguros	5
search	busca	0
thirty	treinta	4
cathartic	purga	0
credit	débito	0
advertising	reclame	0
disposal	remoción	0
bookkeeping	contaduría	3
atomic power plant	central nuclear	0
decentralized	descentralizado	5
public square	plaza	0
correctional center	institución de reclusión	0
house of prayer	santuario	0
ripeness	madurez	0
nursing	enfermería	5
legal relations	relación legal	0
reticulate	reticulado	0
positive	positivo	5
manually	manualmente	5
human papilloma virus	papiloma	0
toll-free	gratuito	0
sighted	vidente	4
expressway	autopista	0
military control	invasión	0
allyl	alilo	0
eutrophic	eutrófico	3
obligor	obligado	0
beluga	ballena blanca	5
whole lot	abasto	0
phosphate rock	fosforita	0
recall	memorar	0
mo	adjunto	0
stature	estatura	5
elbow	codo	3
repressing	represor	0
scatter	dispersión	0
usability	disponibilidad	0
fundamentalist	integrista	5
indulgence	indulgencia	0
active principle	principio activo	5
estate	finca	0
bonder	ensamblador	0
unjust	inicuo	5
air traveller	pasajero	0
master's degree	postgrado	5
untruthful	embustero	0
fish meal	harina de pescado	5
bicentennial	bicentenario	5
regularization	estandarización	0
hoe	azada	5
torture	torturar	5
unlucky	desafortunado	0
morbid	patológico	5
apoptosis	apoptosis	0
polis	polis	3
instead	en cambio	4
slackening	relajación	0
direct tax	contribución directa	0
haematological	hematológico	4
siren	sirena	5
reconfirmation	reafirmación	0
brachytherapy	braquiterapia	4
lav	servicios	0
disassembly	desmontaje	5
lifting	autostop	0
bill of exchange	letra de cambio	5
imagery	imaginación	0
manpower	fuerza del trabajo	0
volleyball	voleibol	5
chalk out	delinear	3
verbiage	fraseología	0
skirmish	escaramuza	5
inline	en línea	0
truce	armisticio	0
cost price	precio de coste	0
educational institution	escuela	0
city district	bo.	0
sludge	lodazal	0
visual field	campo visual	0
bombing	bombardeo	5
culmination	auge	0
group	aglomerar	0
popular front	frente popular	5
newsgroup	grupo de noticias	5
criminal liability	responsabilidad criminal	0
entrance fee	tasa de inscripción	0
constituent country	nación constitutiva	0
conformance	conformidad	0
centimetre	centímetro	0
diplomatic immunity	inmunidad diplomática	5
combination	apareamiento	0
outlined	neto	0
booby trap	mina terrestre	0
sexologist	sexólogo	0
vomit	vomitar	0
now	presente	5
day	día natural	4
inversion	vuelco	0
musical group	conjunto musical	0
politicize	politizar	5
financial	fiscal	0
inverted	invertido	0
unlikelihood	inconveniencia	0
caustic	cáustico	0
seniority	antigüedad	4
perpetually	perpetuamente	5
vilification	envilecimiento	0
bus terminal	terminal de autobuses	3
go around	dilatar	0
etymology	etimología	0
tannery	tenería	0
tierce	tercio	0
plasma arc	soplete de plasma	0
tempt	granjear	0
afterward	en lo sucesivo	0
tortilla	tortilla	0
carry-on	equipaje de mano	5
silicon	silicio	5
aboard	a bordo	2
circuit	circuito eléctrico	0
hitch-hiking	autostop	0
cassette player	casete	0
anhydrous	anhidro	0
trawling	pesca de arrastre	5
plurality	mayoría relativa	0
pound sterling	libra esterlina	4
another	otro	4
breeding ground	plantel	0
geographic mobility	movilidad geográfica	5
transgressor	contraventor	0
sarcasm	sarcasmo	0
postal card	tarjeta postal	0
tear gas	gas pimienta	5
adaptor	adaptador	4
uncommonly	raramente	0
hotel	hotel	5
apologise	justificar	0
tax return	declaración fiscal	0
genuineness	naturalidad	0
primary cell	electrolizador	0
surfing	surf	0
affront	agravio	0
iteration	reiteración	0
goldmine	filón	1
silly	fatuo	0
male person	pantalones	0
cards	juego de cartas	0
outcome	resultado final	0
stabilization fund	fondo de estabilización	5
selflessness	filantropía	0
culpable	censurable	0
erudition	erudición	5
rotor	rotor	5
wall painting	mural	0
responsible	juicioso	0
expansionist	expansionista	5
ecumenical	ecuménico	5
fornication	infidelidad	0
fitting	decente	0
destroy	destrozar	4
tertiary sector	sector servicios	5
cp.	cupón	0
opposite	contrario	0
odd number	impar	0
chemical material	producto químico	0
investment bank	banca de inversión	0
long.	longitud	0
turnstile	torniquete	5
echography	ecografía	5
quorum	número legal	4
fine arts	artes plásticas	5
urogenital	urogenital	0
prosthesis	prótesis	4
astonishing	sorprendente	0
vernacular	lenguaje vulgar	0
tech	técnico	0
weigh	pesar	0
alight	posar	0
memorandum	memorándum	5
degrader	falsificador	0
passer-by	pasante	0
longevity	duración de la vida	5
chicken	pollo	5
transportation network	red	0
clear the way	abrir	0
feminization	feminización	5
nongovernmental organization	organización no gubernamental	5
cloak	capa	0
trade association	asociación profesional	0
reach out	prolongar	0
urban planner	urbanista	5
figure out	adivinar	0
sierra	sierra	5
hoard	acaparar	0
subjugated	dominado	0
dispute	oposición	1
cholera	cólera	3
mormon	mormón	5
board game	juego de mesa	5
heart disease	cardiopatía	5
computerization	informatización	5
railway network	servicio de trenes	0
epidemic parotitis	papera	0
delivery unit	paritorio	4
contain	esconder	0
air conditioner	acondicionador de aire	5
legal status	carga personal	0
period of the year	período del año	0
associate judge	conjuez	0
aspect	carácter	4
pronoun	pronombre	5
use up	barrer	0
stipulation	conque	0
irregularly	irregularmente	5
protecting	salvaguarda	5
salutation	salutación	2
best	número uno	0
internationalist	internacionalista	5
ill-treatment	vejación	5
pull down	abajar	0
clitoridectomy	excisión	0
sunfish	pez luna	0
ethical code	ética	0
cartographer	cartógrafo	5
dental medicine	odontología	5
misstep	pecar	0
conclave	cónclave	5
sole	planta	0
spray	spray	0
premise	máxima	0
shaman	chamán	5
sess.	sesión	0
convertible	convertible	5
encapsulate	encapsular	1
customs duty	arancel	5
discernible	discernible	4
docudrama	docudrama	0
annual	aniversario	3
real part	parte real	0
estimation	conteo	0
whole	continuo	0
software engineer	programador	5
comprehension	comprensión	4
throughout	durante	5
supply teacher	precario	0
custody	custodia	5
scanner	escáner	5
secret organization	organización clandestina	0
rebuild	reconstruir	5
yam	ñame	4
replicate	segundar	0
remediate	rectificar	0
unrecorded	en vivo	0
acuity	tino	0
trinity	trío	0
citation	citación	0
merchant vessels	marina mercante	0
display board	tarjeta gráfica	0
awake	vigilante	0
minister	ministro	5
unionisation	sindicación	0
wherewithal	equipamiento	0
metro	metropolitano	0
unknown quantity	incógnita	0
aim	destino	0
irrelevant	ajeno	0
deviant	aberrante	0
turbojet	turborreactor	0
anchor	ancla	5
cylinder	tambor	0
pursuable	obtenible	0
brewer	cervecero	0
cluster	mazo	0
dual	doble	5
immune system	sistema inmunitario	4
radiation	radiación	5
bank branch	oficina bancaria	0
lava	lava	5
urban planning	plan urbanístico	0
flow sheet	diagrama de flujo	0
bulk density	densidad aparente	5
modifiable	manipulable	0
twelfth	duodécimo	5
phi	phi	0
at times	cuando	0
post-mortem examination	autopsia	5
typhoid	tifoideo	3
macroeconomic	macroeconómico	5
wired	cableado	0
user	usuario	5
antiterrorist	antiterrorista	0
unmanageable	irremediable	0
changing	conmutador	0
election committee	mesa electoral	0
fasting	ayuno	5
aliphatic compound	compuesto alifático	0
oligochaete	oligoqueto	0
acknowledge	consentir	0
recurrently	repetidamente	0
detention center	penitenciaría	2
objection	objeción	5
vice premier	viceprimer ministro	0
compelled	forzado	0
unified	unificado	4
full moon	luna llena	5
manifold	colector	0
domestic	servidor	0
competitive	competitivo	5
subsidization	otorgamiento de subsidios	0
electrification	electrificación	5
violent	violento	5
elemental	esencial	0
potentiality	virtualidad	0
playtime	recreación	0
serology	serología	0
thinking	pensamiento	5
tsetse fly	mosca tse-tse	0
night-time	noche	0
cesarean	cesárea	5
oat	avena	0
political geography	geografía política	0
radio play	radioteatro	0
characterise	caracterizar	0
self-assurance	desparpajo	0
indicative	indicativo	5
integer	número entero	0
stranger	desconocido	0
disinclination	vagancia	0
cogeneration	cogeneración	5
admittedly	explícitamente	0
radiocommunication	radiodifusión	0
filiation	filiación	5
garage	garage	5
index.htm	home page	5
nose	nariz	5
lose	perder	5
security	seguridad	5
unbalanced	desequilibrado	5
step child	hijastro	2
extremism	extremismo	5
sanction	sanción	3
business organization	sociedad de capital	0
chronology	cronología	5
pacifistic	pacifista	0
markka	marco finlandés	2
contested	contestado	0
ravaged	ruinoso	0
method of accounting	sistema de contabilidad	0
hereditary disease	enfermedad hereditaria	4
depletion	agotamiento	0
eliminate	eliminar	5
regain	recuperar	0
cerebrospinal fluid	líquido cefalorraquídeo	0
obey	obedecer	0
white-collar	cuello blanco	0
over again	de cabo	0
sulphuric acid	ácido sulfúrico	5
illustration	ilustración	5
expire	expirar	5
organogram	organigrama	5
maquila	maquiladora	5
misrepresentation	falsificación	0
subtract	restar	0
pipeline	oleoducto	5
asserting	declarativo	0
piety	devoción	5
hackneyed	pedestre	0
conceal	celar	0
island	isla	5
ideology	teoría política	0
long-term loan	crédito a largo plazo	4
exquisite	exquisito	3
ox	buey	5
shrewdness	astucia	0
wilderness	yermo	4
sparing	frugal	0
persevering	decidido	0
donated	donado	5
microstructure	microestructura	0
narration	narración	5
national flag	pabellón	0
dispossessed	expropiado	0
physical medicine	rehabilitación	0
lecture hall	paraninfo	0
supervising	supervisión	0
additional	adjunto	0
besieged	acorralado	1
brute	insensible	0
depoliticization	despolitización	5
give back	rendir	0
fishmeal	harina de pescado	5
dictator	dictador	5
lowest	último	0
congruity	congruencia	5
user id	identificador	0
hesitancy	vagancia	0
strident	vociferante	0
underground railway	metropolitano	0
embargo	embargo	5
apology	excusa	0
difference of opinion	oposición	0
inside	parte interior	0
encumber	embargar	5
honours degree	matrícula de honor	0
perpetuity	inamovilidad	0
remilitarization	remilitarización	0
autonomous	autonómico	3
naval officer	oficial de marina	0
diplomatic corps	diplomacia	0
supreme	supremo	5
reconcile	reconciliar	5
enthronement	proclamación	0
disseminator	divulgador	0
planetarium	planetario	0
freshwater	agua dulce	5
daylight time	hora de verano	0
analogical	analógico	5
tedious	tedioso	5
lose consciousness	desmayar	4
weakened	claro	0
glacier	glaciar	5
vocational	vocacional	5
short-sighted	miope	5
activeness	laboriosidad	0
temporary storage	almacenamiento temporal	5
ides	idus	0
pseudonym	pseudónimo	0
semblance	tropelía	0
colonized	colonizado	5
mental institution	casa de salud	0
weekend	fin de semana	5
conclusive	convincente	4
wafer	oblea	0
reticence	discreción	0
feud	vendetta	0
nitric	nitroso	0
derrick	torre de perforación	0
auction house	casa de subastas	3
factually	efectivamente	0
biotechnology	bioingeniería	0
geotextile	geotextil	5
condensed milk	leche condensada	4
